pct_wild_mouse,screen_height,pct_input,pct_scrandom,pct_scroll_move,pct_click_product_info,wild_mouse_duration,total_load_time,pct_click,screen_width,pct_doubleclick,product_ean,pct_mouse_move,user_id,session_id,pct_scroll_move_duration,scroll_move_total_rel_distance,page_activity_duration,mouse_move_total_rel_distance,browser_name,pct_rage_click,session_duration,pct_mouse_click,job,race,age
53.94321,3,1.34336,65.01136,53.39163,65.4062,15.75959,3.96728,13.61892,2,13.94052,4126601696056,20.21026,332,1178686,18.70128,11.3199,16.43463,14.82635,6,63.31082,110.08533,15.13925,3,1,111
43.90433,1,2.48116,50.34353,35.12974,50.02046,16.35182,1.25509,19.19462,5,16.77564,2615255830159,13.99626,116,1480139,16.98562,13.08517,17.6991,20.36867,5,59.45307,213.94748,11.66463,271,1,93
41.76951,4,1.92186,54.63898,49.36721,55.80859,16.10373,2.36473,14.77624,5,14.96645,3156848381911,17.67306,711,1017005,17.5352,10.26662,16.56352,13.4249,5,53.57726,236.91248,13.19803,301,1,3
67.15255,3,1.28703,59.4787,39.19291,42.93944,15.71877,1.96053,19.08347,4,14.28794,300581114883,20.31657,61,31158,14.03514,20.23949,15.47428,16.94775,5,26.0055,58.53211,15.11324,3,1,60
45.3045,3,2.04066,49.2817,51.36023,46.41694,16.16188,4.86935,21.96613,3,16.53866,4091950800068,15.11974,1941,1422206,13.93958,19.78262,16.54145,19.41132,3,58.87676,243.43419,13.34843,3,1,60
50.86339,1,2.79078,60.63963,89.52347,55.30721,16.46651,3.18494,15.9506,5,14.5325,9923157449793,13.98923,1229,1332706,16.89577,7.73667,16.50581,12.79197,5,38.48646,224.52963,12.33376,3,1,60
53.60436,5,1.54189,42.18951,39.05863,49.57424,15.89145,1.4764,16.10327,1,12.66977,7281863163672,15.82971,40,693455,18.9349,6.67576,16.77148,16.13137,3,38.72491,165.86255,12.81494,3,1,60
43.74261,4,3.71685,43.36604,34.1726,38.13642,16.74743,3.42197,18.16563,3,15.50872,7008308947372,17.8827,139,548700,14.27057,17.16329,17.28015,15.84148,5,42.63921,184.55083,13.60457,3,1,60
48.86619,5,3.51016,17.20165,31.17734,32.65116,16.6913,6.59358,17.43767,1,14.1838,8822981928225,13.80262,2024,626634,14.77507,13.42816,15.63222,18.28342,3,48.63057,102.60383,14.54312,99,1,94
75.64267,2,0.28185,42.81011,19.64273,50.80693,14.35777,7.76027,17.49886,4,14.4469,1221432663703,21.32258,694,959412,19.07575,17.57289,17.36378,17.86254,4,42.12333,102.96046,17.05474,339,1,50
53.27627,2,2.85257,56.38646,45.94188,29.48294,16.48797,6.0355,17.81546,4,14.54091,4986233741889,17.52912,377,1441525,15.93665,14.26221,14.75231,18.32757,7,77.03104,228.69777,13.09224,3,1,60
67.59317,1,1.31407,35.21751,45.26944,78.58242,15.7386,2.50875,18.3216,1,15.68328,1105348794327,15.85029,1719,988578,15.18477,15.86407,18.34235,17.8278,4,46.08918,107.5824,13.8607,3,1,60
53.92151,2,3.05894,34.52979,55.20928,35.54274,16.55635,2.78594,17.09915,4,17.21488,7234635626394,21.62139,1049,1295565,17.37714,17.73001,15.9251,16.51618,4,36.63032,102.73451,13.25524,3,1,36
34.37651,5,4.60589,65.38225,39.94489,40.55154,16.9586,4.86904,17.44284,6,14.50847,4024547871462,14.61372,2497,1192393,13.01387,17.81097,19.18437,15.25362,5,61.19595,86.66263,17.20055,3,1,60
56.57545,3,5.09268,62.15196,35.58002,53.10085,17.05776,3.22616,14.26427,5,12.73734,8731488136555,18.03907,263,693932,18.17129,8.25479,16.48492,12.89405,4,25.84565,161.5933,14.16409,3,1,96
56.86542,6,2.12563,44.80144,44.82631,31.50915,16.20147,8.64819,13.59548,3,14.39049,4172318349808,18.4366,1350,1424876,20.30182,11.65319,15.86112,14.22058,1,52.6942,180.50475,17.91931,119,4,29
55.08612,1,0.62091,45.03198,47.54728,59.29506,15.03987,3.62403,15.26,5,15.37294,4272522054588,15.60697,2233,324749,16.5852,11.32433,15.55413,13.93992,4,57.45842,94.4471,14.0529,69,1,60
59.94829,3,0.92914,72.66266,61.38578,41.71355,15.4112,2.43283,15.88346,1,15.35189,593004610745,17.17873,313,1464070,19.84791,6.58814,15.66578,19.2492,5,63.90528,62.72742,9.39974,3,1,60
75.78847,3,0.67601,63.03901,61.37947,30.28664,15.11707,2.56118,18.18073,6,14.39137,3262750075319,17.42272,1026,842341,14.73649,17.1122,14.6118,18.75974,5,40.62992,119.07592,14.82419,3,1,60
31.77129,3,5.40525,46.56666,49.67239,83.80377,17.11656,2.38159,16.71679,2,12.9994,4412988653455,13.68055,2126,1430218,13.89805,13.52776,15.7815,16.93254,5,68.94812,188.65339,15.96301,3,1,60
53.45595,3,0.63778,49.2522,52.00641,51.52775,15.06457,2.00313,19.45673,5,15.78696,5520083365612,18.26158,0,1272788,15.7988,20.67657,16.39958,17.19854,4,42.26745,154.10386,16.81738,49,1,64
77.9439,3,2.15726,52.47544,51.07206,41.45643,16.21579,7.89048,20.13102,4,17.10524,292614389491,15.76399,1944,1397123,15.70802,16.85981,16.68672,19.59678,5,28.79547,131.73715,12.24841,3,1,60
61.08092,2,0.58478,37.34932,49.39493,48.35738,14.98562,2.15652,13.62121,1,11.89834,9058390800596,20.70399,686,140131,17.64699,10.04672,17.57871,14.94398,2,51.28496,177.76883,14.52923,3,1,60
58.31072,4,0.95463,57.20968,43.67844,26.00351,15.43646,2.5878,18.43631,7,14.89223,4992530682169,14.02346,2305,712051,15.90615,13.04619,15.21887,19.46133,4,73.89381,98.3225,13.28953,3,3,60
54.09994,2,0.4232,45.65908,48.0915,67.01842,14.70015,2.32495,15.32897,2,13.36211,9316158184761,18.40823,1108,549448,18.25041,10.9984,18.47583,15.94981,5,65.2802,159.61679,14.74525,51,1,2
53.47541,1,12.74557,58.02025,42.65493,71.43709,17.96759,2.46576,17.21902,2,13.48828,5941147084032,15.91794,1058,600798,15.36906,12.77841,14.81326,18.68391,5,57.55231,182.63279,13.65279,3,1,60
51.6609,6,2.97885,52.69037,49.07368,47.9134,16.53038,3.43861,14.55518,1,14.33655,1472416103894,18.43316,1000,151408,19.30451,10.56462,14.92477,15.54822,7,77.22383,151.64032,14.92916,173,1,60
56.63935,5,9.42625,64.00393,55.38348,59.51813,17.66768,3.13451,16.54822,2,12.4274,5367509026739,16.5747,1409,567589,20.49975,6.81444,15.67709,18.63185,5,48.16754,136.77395,13.22639,36,1,52
37.25735,4,2.43717,50.2728,43.18718,56.89551,16.33441,0.53115,16.42651,6,13.87585,7374092030102,18.78078,88,775415,20.01559,11.10686,17.05615,18.06901,5,62.87842,293.94283,14.3936,3,1,60
45.71722,5,3.54023,33.90992,56.06844,40.4316,16.69964,1.7987,19.14439,3,15.54964,6517041997137,19.71127,1989,1275774,12.53959,21.14105,17.78172,13.09233,5,58.50458,188.88157,14.60716,3,1,60
67.35466,4,0.84982,47.07219,36.00874,68.76351,15.32806,1.93881,15.58476,4,12.78805,4597069165024,15.18093,1232,631936,17.54241,5.05719,16.02559,12.88061,1,58.38638,239.73519,11.2868,3,1,60
46.34348,1,6.49066,20.80481,20.85875,50.37404,17.29762,3.43841,16.50815,3,13.43939,1207354096867,14.2886,609,853598,13.47621,14.89783,16.59848,15.86471,5,55.61392,161.20391,16.49802,202,1,60
64.09752,7,3.61268,62.48647,51.41732,42.03335,16.71951,5.37174,17.10403,4,11.6831,2159891619674,17.15125,324,1319139,13.35197,16.5485,16.99307,19.36949,6,63.008,283.05233,16.60828,3,1,60
67.43572,5,1.04981,36.25971,34.50366,45.97289,15.52585,3.0032,15.38552,1,15.16039,821306668639,18.16462,912,33353,14.00594,15.69815,17.5543,17.08907,6,44.92882,167.48887,13.8679,238,1,60
74.95543,4,2.35754,41.8976,59.49053,65.32001,16.30202,4.71133,14.63688,5,14.64279,79196750174,16.83572,119,924309,17.76013,11.08359,17.31408,13.32774,5,49.57018,160.91249,15.31412,3,1,60
63.28277,6,4.96424,59.09935,46.82128,39.31156,17.03254,1.02952,19.21847,6,15.84235,8457149482365,16.91883,696,1155940,13.78096,19.85628,16.30274,17.0621,5,52.14039,130.01158,15.266,208,1,60
56.98732,6,0.98923,46.37228,34.87299,58.71058,15.46989,4.19396,14.93898,2,13.7702,3286540095189,17.67722,274,1063646,16.70308,9.73037,15.70032,14.43041,1,49.75926,150.81141,12.75522,204,1,60
48.49694,2,3.51673,48.74362,54.58436,60.06261,16.69309,4.75799,20.18751,2,17.46078,9287914651561,16.57733,1664,1321226,14.69756,19.912,16.99837,16.79546,4,51.63673,163.99626,14.085,3,1,60
38.58917,6,0.55839,37.57512,44.70368,34.37777,14.94463,5.14835,20.22577,5,15.6082,2451851863920,15.29832,1556,1226629,15.01631,16.44382,17.12865,19.65997,4,64.84466,217.28199,12.94849,3,1,60
24.06802,6,2.69374,53.15453,22.39558,42.96466,16.43192,2.77196,18.41365,4,15.20347,4020657829577,14.52614,2026,515022,18.75945,11.74693,16.82434,17.32133,1,55.59361,206.42994,14.30585,3,3,60
57.04871,5,0.04249,52.95352,54.13099,51.13116,13.18572,7.07488,18.20058,1,16.77843,2133922417651,16.69615,2256,634300,15.25953,17.52834,16.14008,18.31976,4,58.33288,131.41478,13.93239,3,1,60
79.16072,5,0.69622,50.32532,42.46405,59.67871,15.14408,11.64028,18.65377,4,13.2999,9509727270778,18.63642,1528,1365396,14.85345,15.99181,17.95314,17.11665,5,57.3764,148.38988,13.95404,3,1,60
51.08467,5,0.36489,56.83066,39.93152,49.43159,14.57206,3.8313,19.29666,5,13.32198,2693555872390,15.419,1227,1454466,14.20594,19.90812,16.65958,22.644,5,62.98698,164.80663,18.13041,117,1,60
52.21563,1,3.80339,43.915,8.88397,52.56682,16.77014,0.70045,18.62971,3,14.83789,3814326823734,14.39458,330,644184,14.27281,15.49625,13.99403,18.59328,2,45.34644,44.40923,14.16772,153,1,60
56.56002,4,13.70455,62.03314,64.03955,50.52819,18.03977,1.53703,16.26235,1,14.69188,8143045801392,17.35986,2064,50720,20.75484,9.65057,17.53449,17.76758,4,57.59756,143.19978,13.95181,3,1,60
51.03454,6,1.96275,50.72833,51.75333,41.28351,16.12405,3.19804,19.01689,1,17.18007,3053204627174,18.02286,402,87264,16.31213,17.16702,16.49747,19.28869,5,63.65638,143.33849,12.3157,3,1,60
54.1589,2,2.57905,57.94772,31.48373,34.26796,16.38954,3.37605,16.49087,6,14.68225,4226740580152,17.72761,2394,795680,18.12004,11.28115,17.57056,17.47363,1,69.17701,241.30724,12.88171,3,1,60
55.04731,5,0.68804,24.94058,49.15859,54.70356,15.13339,1.0088,13.32983,5,15.82335,1596267262088,18.45069,1843,433089,19.2713,11.4603,15.4694,15.36118,5,84.06055,103.72795,15.30084,3,5,62
52.51312,3,1.88603,54.31367,35.27073,31.01173,16.08554,3.95767,17.52084,5,13.89446,1253616771690,17.01937,1534,937486,20.42641,10.32235,17.67553,16.99333,1,63.37634,116.62578,14.59413,3,1,81
52.07229,1,0.98481,50.98023,49.51547,56.97336,15.46554,2.7646,16.23254,1,17.19299,1313305384867,19.85608,143,202466,15.63925,15.26471,15.81004,15.43821,5,41.74371,-2.15758,11.30942,3,1,60
59.39171,5,11.60235,29.41442,62.72979,45.00856,17.8741,1.19734,12.903,2,17.0873,7749485716299,19.12895,1227,819438,18.88087,14.12202,15.06073,15.66733,4,85.07659,157.95614,16.21245,117,1,60
41.88684,6,2.14842,50.7407,36.09579,66.75043,16.21178,6.92359,19.34339,1,14.54532,1275075987924,12.51905,1192,70676,14.17418,14.49426,16.87594,19.62749,5,55.38268,271.08886,13.93602,260,1,56
60.96864,4,0.34013,33.86212,24.55463,53.65758,14.51265,3.43717,16.8202,5,13.16937,4854403536071,16.66761,1336,40436,15.88588,11.84304,15.94953,18.80336,4,72.17638,112.22455,13.20685,3,1,60
57.30406,3,2.3389,57.84051,53.22703,36.13242,16.29434,1.89379,18.60201,1,16.19841,7452384932874,15.84412,2479,752464,15.5036,16.07343,17.2481,17.82881,1,61.68305,92.95019,13.63787,195,1,60
64.70628,3,2.00685,33.50171,51.10912,44.99438,16.14564,7.9715,14.35082,3,17.77586,2313895334838,15.67296,2369,369042,15.09447,13.06975,17.31221,12.75493,4,52.1935,105.2563,12.98885,3,1,60
53.86356,6,4.92242,58.16655,62.56538,30.19704,17.02417,1.60452,18.58132,4,13.97594,7742831849337,15.93578,135,1059957,17.6307,13.26484,16.57765,18.19313,1,35.35976,231.50227,14.76097,3,1,60
44.31055,1,6.08262,39.96314,53.70992,55.05394,17.23335,4.84034,16.74471,5,14.36008,4670712233926,15.40071,948,686833,14.01044,15.81396,15.35235,16.29466,5,42.83309,191.72866,15.92868,3,1,60
30.09763,1,7.79472,58.32539,50.3433,35.49502,17.47906,5.1143,18.83501,2,12.83383,9123395516763,16.26433,2437,71501,17.80237,13.74816,17.8687,19.23751,5,56.75727,156.22638,15.92068,3,1,42
69.82362,2,2.9074,62.39159,43.2392,69.23053,16.50664,2.19057,16.33989,1,14.82621,65053002623,23.45624,1172,1215926,17.58466,17.22346,16.70763,17.3825,4,52.32465,197.85988,14.39182,3,1,60
53.9367,4,0.76324,39.26277,36.9737,65.23855,15.22875,0.15806,17.15133,2,14.10631,4401018317788,14.74618,451,1440633,15.39584,12.67933,15.19071,18.35049,4,63.09412,234.89402,13.92551,48,1,60
66.38258,5,19.07073,53.46158,36.31498,35.397,18.36888,1.23001,18.83251,3,14.2385,3226801844071,17.61472,1137,542484,17.19887,14.72237,15.45626,16.49932,2,65.03895,189.7485,14.55162,3,1,60
71.17746,5,1.65724,54.48583,45.238,49.48625,15.96089,4.86211,19.49497,3,15.53948,9975630923498,16.76438,1983,248776,12.79881,21.1161,16.09067,15.94378,4,46.72661,129.42438,16.11827,3,2,2
47.58961,5,6.58367,65.36687,58.50418,42.63999,17.31173,4.30856,17.89713,6,13.73974,656062872125,19.24015,135,851732,15.78007,14.31801,16.75351,17.10207,1,49.45686,40.53841,12.75738,3,1,60
59.50177,3,3.14082,54.2586,27.78624,54.32293,16.58222,4.00076,19.63547,2,15.4942,6803463893196,15.16234,1442,328941,13.73635,20.51978,15.21571,19.47506,5,69.62686,134.33738,16.72935,3,1,82
61.69121,1,3.54786,27.59474,34.42067,37.12212,16.70176,5.7634,13.98959,3,15.83127,3286109407637,18.59984,2024,529044,20.26611,13.9434,15.91625,16.013,5,43.99657,75.36308,18.02784,99,1,94
55.94851,3,4.40272,53.18383,51.98842,44.06633,16.91418,4.27875,15.70874,2,11.48629,6300287943484,16.34966,318,641098,19.72441,6.62021,17.54181,14.31193,2,57.09172,137.95788,14.96315,3,1,60
59.76487,7,2.83146,52.80101,35.69165,38.25944,16.27674,1.06626,13.69309,1,13.474,9229380692624,19.72899,1102,92137,17.55422,11.50492,16.43731,13.11666,5,32.60106,112.70092,15.40401,3,1,60
47.54348,1,1.75587,49.97693,24.57682,75.60014,16.01649,2.987,18.12952,2,15.57263,9925071265022,18.54817,1503,5775,14.95357,18.69711,16.04058,18.84451,1,79.61394,241.42683,14.68214,316,1,103
69.2094,2,3.11555,48.02799,29.7676,48.63933,16.57432,4.00315,17.52747,4,13.76697,5591237413367,19.47086,378,813666,19.00764,12.40133,16.48021,17.33853,1,41.13635,171.15525,13.8872,3,2,60
62.64288,1,1.878,59.01339,36.49903,50.80569,16.08145,1.29524,15.79379,1,13.30354,194255195632,20.18971,2419,515261,13.44679,15.91058,15.5725,15.57007,6,48.97632,252.10366,13.9737,113,1,60
56.14905,2,0.56765,60.62487,46.10655,52.95537,14.95913,3.49166,17.68478,1,13.11255,4752286118226,18.35821,655,209262,14.82637,14.65221,14.66998,16.81322,6,53.972,47.23377,13.73515,3,1,60
51.81909,2,2.16052,46.48044,52.59332,53.38501,16.21719,9.45552,16.44589,2,14.31091,7231879931628,14.95154,1881,1462411,15.22822,13.42096,15.89076,17.12881,4,62.1081,181.62931,14.98162,83,1,60
61.72541,5,6.08074,53.64819,52.44519,52.26521,17.23305,3.11488,18.8919,3,12.32334,9436782547739,16.15329,1229,1388193,15.94668,17.40129,17.2189,18.88981,4,71.73915,163.38736,18.65624,3,1,60
53.1424,1,5.05315,43.5783,34.71429,55.00081,17.05007,0.90647,16.68937,2,16.01284,6657249796795,17.49732,888,1167837,15.76358,16.46643,16.09885,20.18018,1,55.98768,134.49152,14.25361,92,1,60
84.78823,4,1.77454,51.8042,58.62944,42.96662,16.0267,1.953,14.21472,5,14.21544,2403782142537,17.80995,742,1424382,17.2451,11.62632,15.75011,13.99453,4,45.79162,191.07442,15.31946,3,1,47
30.24567,3,3.70614,49.4284,50.60865,45.62937,16.74466,3.82363,16.49588,6,12.53535,3309972268881,17.50651,2411,265974,16.01964,11.14764,16.00816,19.03783,1,42.48124,155.10602,12.83406,3,1,60
59.23391,1,0.9273,48.95135,45.7645,43.62106,15.40942,4.00838,16.48086,4,14.79242,6653257385464,13.77282,878,138566,16.13,11.19157,16.23012,18.91841,5,72.23765,143.26047,13.46221,3,1,60
48.03793,1,4.38527,32.67773,38.23366,55.34709,16.91023,9.60338,17.03175,7,17.51115,4742646103399,17.64152,992,55822,13.81402,20.96824,16.20478,18.81608,5,61.04005,167.65344,15.56696,158,1,63
48.09312,6,0.30694,44.4332,49.90138,27.86779,14.42758,7.17844,18.15189,5,15.33438,8891990481212,19.00886,1884,1211070,13.6297,21.00563,15.18235,18.08264,7,66.21141,177.69494,15.92373,3,1,60
20.55188,2,2.52192,67.7488,38.26834,50.63192,16.36766,0.94894,18.28299,3,14.01688,909530355577,13.29569,1006,669741,14.76592,13.22459,15.83075,19.05052,2,57.04711,70.11349,14.05324,367,1,39
42.20759,5,0.86278,39.67618,26.41867,60.84845,15.34202,3.3661,16.63004,1,14.67629,1658768035872,14.28795,50,687496,15.46286,12.71726,15.19961,17.8437,6,62.15668,20.27753,14.29024,3,1,46
52.38713,1,0.69819,62.76362,48.55855,46.80974,15.14689,9.71569,14.73569,3,15.01446,1119336293235,14.85887,1454,530367,15.8853,12.39062,16.63147,15.24506,4,47.81117,163.9932,15.56709,3,1,60
51.43827,6,6.96799,42.95369,42.07046,50.90518,17.36792,3.63948,18.91903,2,13.88835,3863427489165,20.01384,882,1020937,15.55516,21.51422,16.02627,19.97907,2,54.58273,97.18338,17.94575,253,4,52
45.39182,2,1.33551,33.29487,49.05538,42.32941,15.75385,1.65149,19.73749,1,16.68667,7593340206674,15.71409,544,1204288,15.46659,17.23344,14.37092,18.08899,1,60.51011,157.48095,13.4871,336,1,21
47.817,5,2.99329,27.15978,55.10155,52.5674,16.5351,1.1481,17.20754,7,13.78436,8180484738384,14.37033,1760,570360,14.04271,14.38679,16.97773,18.01365,1,52.6969,135.75656,15.09589,3,1,60
47.05197,2,13.33573,50.08211,32.19276,48.22669,18.01264,6.29263,17.24727,2,12.52904,8151208685789,16.73418,2474,594892,14.79655,13.99154,16.30247,19.30282,7,57.253,179.5755,14.61702,83,1,60
57.30907,6,9.65994,33.76448,46.0251,42.52523,17.692,4.36669,19.452,2,15.37115,4725468581095,17.37843,2400,1060468,15.14467,18.95165,16.28228,19.10031,4,60.79481,174.62478,15.10572,3,1,60
69.30314,3,4.30566,47.06541,70.43982,31.36955,16.89219,2.31168,18.59747,4,13.80815,1337924895658,17.54192,1712,1295388,13.92037,16.76642,17.28204,16.34801,3,42.4624,171.21044,14.39846,3,2,60
59.59226,4,5.67838,60.82698,73.87084,53.64418,17.16535,5.09854,13.63303,5,15.83366,4552118564241,17.78078,1562,446000,18.00617,14.46339,17.36537,15.00632,6,63.53843,146.57312,17.59144,73,1,60
38.08084,5,1.92132,47.26929,28.69949,64.27298,16.10352,2.27554,16.02454,1,11.8868,3278546246160,16.88042,645,1435831,17.6476,7.06151,18.85382,14.91777,4,52.66939,215.98958,12.38001,3,1,65
50.94663,3,5.77331,55.32973,76.94985,45.11141,17.18173,5.01681,17.55629,5,16.25627,1695904526566,17.65626,1551,183998,19.69633,10.91372,16.11262,17.39896,5,60.99135,99.7224,11.5942,371,1,57
61.74176,3,0.07799,51.65525,64.65126,57.55826,13.47049,1.81855,14.23886,2,16.23743,9613564586852,18.62485,2246,89265,16.92715,12.72257,15.27472,16.27479,6,42.67651,57.92856,13.0553,3,1,60
51.67013,4,4.59214,45.05214,37.94076,67.47037,16.95566,2.75258,17.17838,4,13.45059,9580473683050,19.04423,876,1122273,19.21475,14.07435,15.84604,17.52088,5,81.84825,238.17321,16.52232,3,4,60
49.85431,4,3.38589,64.89619,21.2596,54.38285,16.65585,3.92026,19.70452,4,12.37887,2741257286820,12.55049,584,942549,9.98427,20.15784,15.74525,15.82721,4,67.45418,186.28231,18.68024,3,1,60
39.34041,5,3.97578,66.77692,39.16686,44.66841,16.81368,5.72084,20.29673,1,16.21135,6916076233164,15.5465,2368,1217673,13.48201,20.23034,16.17062,17.06292,5,53.21483,101.42657,15.18218,3,2,60
60.20397,5,1.90911,75.88501,54.02061,42.83314,16.09732,2.57517,14.06441,5,14.64665,4883574806928,19.20834,186,959774,18.23052,12.25325,16.05113,14.6952,6,44.64383,203.56862,15.38525,3,1,60
42.41961,2,7.93788,38.36315,24.9366,48.36955,17.4971,2.84146,18.26378,4,17.00972,4653820228213,19.58539,870,887361,13.95307,20.78339,14.71607,15.83689,4,64.48369,188.59951,14.25428,3,1,60
70.48715,1,0.4797,58.62217,47.32084,45.07786,14.80924,2.11304,17.7029,1,14.1074,9722643372689,19.03135,1924,1405236,16.58231,15.94876,16.84826,18.88009,6,58.78046,227.74255,14.74749,3,2,61
73.04097,4,7.92978,50.91085,31.091,43.64207,17.4961,1.44209,14.98039,1,12.57579,8016131794253,12.99621,858,1378401,16.76782,6.71565,17.05279,20.32179,5,57.74191,166.03723,13.05088,3,1,60
55.71812,1,3.54849,51.07173,28.96499,100.0,16.70186,4.52993,17.2865,2,14.27793,175989239656,20.05939,1051,631107,14.34996,17.20257,17.10875,16.65909,4,53.85677,146.42598,13.8798,3,1,60
50.7369,2,13.23178,43.54472,26.45698,52.31952,18.00484,3.48267,18.23079,3,15.07229,5257741423093,12.88094,2263,931748,15.79418,12.51471,16.70538,19.49515,5,55.40396,124.97453,13.43706,190,2,57
43.14866,3,10.96008,8.68181,52.03588,54.95478,17.81746,2.79606,18.00785,6,14.11157,8281230582609,17.52901,1794,630425,19.70461,13.47444,16.2483,17.55721,6,49.66155,81.4969,16.13608,3,1,60
50.72744,5,0.39563,46.53501,50.33915,63.09885,14.64154,1.15708,18.09195,1,13.5916,2044237879594,20.13714,874,965677,17.46456,15.86362,16.25812,16.69056,7,44.21957,113.84463,15.32391,3,1,94
34.96916,5,3.92255,47.74667,34.16147,30.85097,16.80043,3.50921,18.21482,3,13.46745,2380217506037,14.21801,1962,372380,18.17776,9.96471,15.02021,19.50533,5,72.11623,237.48031,13.60217,3,1,60
40.86822,2,1.15978,62.23661,29.12262,42.50922,15.62002,7.59961,15.21987,7,10.53197,8845940175881,18.38004,1990,1139483,16.67452,7.91475,16.61344,19.7567,6,36.90923,195.16186,12.28205,3,1,108
43.92013,6,6.27988,55.31637,58.10344,29.76052,17.26492,1.10237,16.44726,7,12.96891,3910405569392,16.26291,1557,752220,18.25084,6.62299,16.93526,14.9835,4,56.02052,92.55375,11.4935,313,1,1
37.87393,2,1.84872,36.52598,52.47692,74.9609,16.06631,4.09468,18.67022,3,15.31603,5911243555538,17.50516,2393,752971,13.50254,19.72762,17.02976,17.18654,4,67.60059,175.52568,15.37839,113,1,60
72.74453,1,2.27688,46.66609,70.29971,42.21262,16.26816,5.40649,13.76719,4,14.36433,1748012659074,18.43379,1137,1411073,18.04377,13.13956,15.86773,13.50387,5,57.40549,284.83044,17.4581,3,1,60
53.46797,4,7.02288,34.61555,58.58017,30.0991,17.3757,1.37113,18.05984,1,15.23827,9615228985933,18.46401,1784,859740,18.07199,15.89808,15.65591,16.73058,4,61.79726,140.43649,15.48805,112,1,60
54.54833,4,1.29496,49.90641,41.29341,42.74465,15.72454,2.55393,18.28421,4,14.931,3102955369717,16.86732,1280,404938,19.00087,13.26841,17.35932,16.28709,6,41.08205,246.16087,14.98792,200,1,60
45.52316,1,1.62253,51.90679,40.40536,62.77458,15.94039,9.2475,19.67385,1,13.48174,4445747151213,17.56412,1670,1357347,15.9351,14.64441,16.81519,17.53526,4,66.28989,174.28777,13.2629,3,1,60
46.44092,3,5.31475,50.47511,48.13607,44.99118,17.09988,3.46537,18.8757,5,12.93759,4153625246394,15.04857,1468,1174266,16.60819,12.46559,16.55302,21.14235,1,81.86422,184.72876,13.86221,3,4,99
65.68693,6,1.80933,69.14089,73.18004,54.99603,16.04548,1.34837,17.95364,4,13.54855,4313093181300,18.93623,968,506777,18.18831,13.8703,15.51245,18.83865,3,42.14302,178.09019,14.49226,3,3,55
48.59689,3,0.67959,36.7687,41.37925,36.67975,15.12201,10.2886,19.40161,4,12.77097,108465931102,13.16306,1972,171317,11.64106,18.02119,18.14303,16.96755,4,44.02988,179.98938,17.12123,122,1,57
51.86865,5,5.41728,61.72271,43.79704,41.72952,17.11876,6.8164,12.71216,6,15.24881,3973746796063,19.69807,1466,462941,18.53022,14.49837,15.23322,15.4998,3,57.95756,173.18992,17.90297,46,1,60
35.43226,4,2.66134,48.75494,28.74848,47.11878,16.4202,1.7886,14.54436,2,15.04164,3690408741611,19.78027,1738,673074,17.45176,13.73288,15.87867,14.47116,5,28.42636,180.84691,15.07942,288,3,86
69.4969,6,0.90226,63.24206,49.27812,46.3097,15.38381,2.11829,17.05716,3,17.22512,9451582110778,19.47749,748,713136,14.10446,19.00598,16.49222,15.51288,2,41.74187,245.79275,13.39966,3,1,47
47.23153,2,6.33298,35.85859,38.32439,48.98309,17.27327,4.2057,20.00454,1,14.97753,3909609114217,16.37284,1525,1493335,16.65594,18.7553,16.52746,18.31982,4,48.87617,133.89922,17.13726,3,1,59
62.63448,2,3.79557,48.60297,44.3134,48.10821,16.76804,2.49419,18.36538,2,16.37631,2054969558438,15.95578,1398,476441,15.21649,17.26552,16.47696,16.66401,2,52.9951,133.39952,14.77688,3,1,21
63.78164,3,4.17489,42.63852,24.62173,48.35312,16.86178,1.99687,13.71066,2,15.96662,9094854039171,19.44617,741,208931,17.62236,14.55671,16.38266,13.5179,5,50.53613,191.26931,16.2391,3,1,110
45.37735,4,1.31753,76.06459,59.68179,60.73341,15.74104,1.31861,18.90495,2,15.6197,8300355963923,17.93842,368,320458,15.93181,19.00719,17.23899,19.80369,3,34.1501,270.70145,15.49631,86,1,32
46.50764,6,1.60572,52.29989,49.28527,57.95051,15.93039,1.4738,16.74809,2,15.18374,6686920353408,18.43223,872,1097235,15.64995,13.67838,15.95902,16.55527,5,55.81242,103.4105,12.10423,3,1,60
56.47426,2,0.64814,32.76687,63.48311,75.17588,15.07907,23.21875,19.47787,5,14.76979,2805097647590,13.64944,1153,1423826,13.66245,16.59144,15.37674,18.33553,6,46.48021,122.62889,14.76418,3,1,60
65.32619,3,3.54304,23.89558,44.37032,43.39884,16.70042,3.12232,19.23909,5,17.58342,2324752743564,16.13824,177,856787,16.08607,17.13896,15.15058,17.98041,5,44.31274,238.37862,13.14496,3,1,60
37.07928,3,3.25335,72.59892,45.11782,36.3968,16.61669,3.60076,17.53122,3,14.3972,2761457097248,16.53381,2048,1388227,14.19025,17.36994,16.99173,19.34847,2,54.25368,216.13865,15.61622,3,1,60
54.8338,6,3.23937,57.94646,31.41476,61.83972,16.61247,1.6642,18.18978,3,13.64887,8942294834744,16.36869,322,481878,16.62839,13.75944,17.60645,19.29458,3,55.51989,148.68894,14.45448,249,1,60
46.2385,5,3.32787,63.94919,39.09251,46.36111,16.63889,8.2306,15.96333,1,11.81544,9041995356919,14.0208,456,338260,12.4802,14.76453,15.8008,15.16936,3,61.1417,161.01731,17.84665,3,5,60
