pct_wild_mouse	screen_height	pct_input	pct_scrandom	pct_scroll_move	pct_click_product_info	wild_mouse_duration	session_start	total_load_time	pct_click	screen_width	pct_doubleclick	product_ean	pct_mouse_move	user_id	session_id	pct_scroll_move_duration	ack	scroll_move_total_rel_distance	page_activity_duration	mouse_move_total_rel_distance	browser_name	pct_rage_click	session_duration	pct_mouse_click
54.40256	768	0.23110	68.96183	44.97689	47.14218	14.19952	2021-04-27 20:43:30	3.67069	16.46076	lower	13.42490	9581382837268	16.94647	1815	445300	21.98737	1.00000	7.04338	16.13540	16.89202	edge	53.94106	233.29829	13.96384
57.63006	1024	1.18305	39.01670	53.81180	52.89379	15.63875	2019-12-22 19:53:48	2.20333	17.75687	1366	15.50148	3727021378839	19.63411	1855	954872	19.84728	1.00000	16.62019	15.21822	15.94899	firefox	57.73070	107.89595	17.12648
61.83894	600	3.07774	24.21686	48.80003	67.67815	16.56228	2019-11-01 11:48:14	4.60500	18.08187	1366	14.31653	5217312002492	14.90865	1052	615982	18.52214	1.00000	9.87516	17.89722	17.37357	edge	74.40592	172.33297	13.00333
43.78806	higher	2.12735	57.10028	38.40075	36.27114	16.20220	2019-05-21 05:29:11	10.01694	14.35154	1024	11.10000	2231113592085	18.91233	2493	1276790	18.33199	0.00000	6.18895	19.07224	13.95297	opera	64.97095	167.57582	12.89069
40.18547	800	1.08986	63.97687	42.77131	34.39003	15.56101	2019-10-07 18:27:53	5.30825	19.52174	800	15.47032	7421558789491	19.39457	2072	237404	13.74912	0.00000	21.23017	16.67213	16.19660	chrome	53.95586	242.07926	15.18159
59.80486	1080	0.88786	51.68426	41.35547	24.99277	15.36871	2021-02-16 22:52:54	3.00251	19.30071	1366	12.16917	2220381725318	11.80976	999	347055	13.67550	1.00000	12.11640	16.78354	21.50605	edge	45.60855	98.11547	13.56764
56.52012	higher	4.32630	26.77154	39.44736	58.09607	16.89690	2021-04-07 22:13:35	7.94520	17.66378	1920	14.59119	2318878526408	18.00267	816	106547	18.26503	1.00000	11.96734	15.63054	17.46728	safari	21.68349	230.14895	12.71772
58.33452	768	0.89069	41.00593	34.45687	64.11447	15.37164	2021-09-24 18:51:11	7.31991	17.22851	higher	15.96138	9851859000656	15.88858	1913	1204547	16.42992	1.00000	13.69018	16.01678	17.97173	opera	73.84746	174.36054	13.23397
62.29397	600	0.64086	42.49136	23.27349	61.87894	15.06842	2021-06-29 04:40:29	0.22676	18.18981	lower	14.04561	2264530564199	16.19171	416	1147167	18.43588	1.00000	13.15256	16.23264	18.45834	edge	71.16076	100.79807	15.36525
75.75915	1080	0.57333	25.55003	29.08209	27.72344	14.96775	2021-06-04 01:32:26	9.39581	19.11252	higher	13.68411	4671490232750	18.52036	781	480373	16.46680	1.00000	18.73083	18.06389	19.41241	edge	61.49069	208.36020	17.14028
68.05815	lower	3.39665	30.10667	42.41500	43.98396	16.65892	2023-01-13 14:26:27	4.24826	18.64356	lower	14.62354	7678582936524	15.52139	903	1011643	13.67859	1.00000	17.23161	14.88034	17.84979	safari	65.24833	201.07491	14.96950
69.60860	600	2.52294	59.34694	45.25620	46.51367	16.36814	2021-08-25 19:40:54	2.94912	17.87505	800	15.13192	3764128521423	16.93011	860	152188	18.77373	1.00000	11.70117	14.78858	17.81051	firefox	45.12789	142.00055	12.90658
64.70628	800	2.00685	33.50171	51.10912	44.99438	16.14564	2022-09-15 03:41:31	7.97150	14.35082	1920	17.77586	2313895334838	15.67296	2369	369042	15.09447	0.00000	13.06975	17.31221	12.75493	edge	52.19350	105.25630	12.98885
70.96591	1080	2.70830	32.69010	53.81451	56.88843	16.43730	2023-07-22 08:35:37	7.46144	16.51749	lower	13.12231	6699810615050	18.51495	1330	1135377	18.87397	1.00000	9.37423	16.27118	17.16365	safari	52.23041	69.75737	12.62400
46.98629	1024	0.61768	51.68785	42.24468	61.63183	15.03540	2022-07-26 07:20:06	0.46788	16.25591	800	12.82640	3499874667575	12.24359	1260	850247	13.43160	1.00000	12.67470	15.37268	17.40429	mobile	55.75463	105.25028	16.13079
53.17924	768	0.66775	54.20493	42.96129	34.79779	15.10609	2022-01-16 04:13:26	6.08357	15.45899	1366	14.30141	2773197038290	14.08050	473	431826	17.37168	1.00000	8.59752	15.78458	18.20678	edge	43.79672	108.29221	13.09441
40.19777	1080	2.90545	70.42774	50.51090	33.52629	16.50588	2020-09-09 19:55:53	1.72269	18.97676	1920	15.27712	3674476978094	18.73937	1524	915547	16.35468	1.00000	18.83563	16.93641	18.97426	opera	41.74042	246.86380	15.57840
42.28816	800	0.68599	40.98377	37.81555	54.77461	15.13089	2021-04-25 20:45:40	5.45733	18.40091	1366	14.37239	1311350821689	19.85709	725	1096500	13.23610	0.00000	22.17142	18.47423	18.67778	firefox	59.79492	134.61063	16.81577
61.21987	1024	8.44439	32.05649	44.51822	59.10477	17.55848	2021-04-20 09:24:44	4.86176	16.61309	1920	14.82273	9875303616361	15.30880	1250	885987	19.53750	0.00000	7.39549	14.82825	15.24274	mobile	60.58430	242.03213	12.11226
53.15528	600	18.48625	50.89730	45.09158	46.32101	18.33784	2021-01-01 05:04:02	4.93992	15.90312	1920	16.67146	5290439098166	19.96009	1445	1112278	15.04138	0.00000	18.04026	15.17544	18.32367	safari	35.67063	176.92141	13.76295
52.85455	800	0.67846	29.39002	29.84843	46.79443	15.12054	2019-03-25 18:28:11	3.10034	17.35454	1366	14.79544	6823373142153	12.67721	2448	509989	20.91984	1.00000	5.90674	18.69316	17.16850	safari	53.96245	114.69224	12.79818
40.55317	higher	1.22913	35.46987	23.39208	50.54697	15.67496	2021-10-04 12:41:59	2.46155	17.44673	1920	15.24194	8880260817998	17.32586	2033	1341818	14.36941	0.00000	17.51436	15.42696	18.34016	mobile	56.69409	143.34809	14.77353
57.14719	lower	22.70119	55.45813	56.61908	29.73926	18.54259	2021-11-03 09:20:02	1.74730	17.05765	1024	13.46790	6532949164313	12.99726	2317	908567	14.04266	1.00000	13.32923	17.80012	17.31530	edge	44.40748	61.71605	15.57323
40.90060	lower	3.44272	53.71416	45.06183	67.28079	16.67218	2022-05-14 13:20:30	0.68496	20.42749	lower	12.99765	9014019522126	17.91890	746	418334	15.83007	0.00000	15.28443	16.80797	17.25550	chrome	51.73755	97.18437	13.53998
45.87387	768	0.86430	35.80744	26.90303	52.38350	15.34381	2022-01-01 12:29:27	1.53779	16.62932	higher	12.58273	9768810220452	14.07615	522	1193181	13.04545	1.00000	14.64907	16.27251	16.63875	safari	76.50436	163.31868	16.61367
46.05670	1080	0.46387	64.82225	56.01935	60.59630	14.77985	2021-11-17 18:43:47	2.50172	14.37353	1920	14.11239	7990739270832	14.95949	555	321847	20.10989	0.00000	6.36422	14.72737	14.80123	firefox	32.82353	123.41070	14.34138
51.74480	600	4.26973	35.26009	44.64049	46.39994	16.88391	2022-06-11 15:26:19	2.98326	19.94520	1366	12.29461	8442316280738	18.51807	1465	112597	13.69919	0.00000	20.75867	15.00811	19.79268	edge	66.27817	146.72364	17.41855
47.71997	1024	1.71172	36.22223	59.68248	43.90813	15.99205	2018-10-02 18:09:39	10.00197	18.38100	1366	14.79646	7194119370352	16.11815	1440	1293606	12.83215	0.00000	19.36442	16.55579	17.43165	firefox	55.93796	81.96648	16.09733
38.84978	1080	5.91035	53.79147	43.40822	53.11219	17.20490	2023-03-04 14:13:19	2.79349	19.33674	800	15.11862	8890424982707	16.24688	859	187797	13.44944	1.00000	18.45789	17.05109	18.07494	chrome	49.95541	162.48004	14.43060
66.01674	1080	1.94156	44.33823	23.41660	53.16668	16.11360	2022-03-15 12:58:36	2.17200	16.15139	lower	12.63564	7478787601346	12.63108	2322	954825	15.25435	1.00000	9.67970	15.46684	19.11353	firefox	25.04411	144.20789	14.31160
40.85885	1080	0.85100	49.69482	37.97937	62.52529	15.32920	2019-07-01 04:27:24	8.55588	18.53791	1920	14.21903	4136273578581	17.69533	1795	911281	15.27818	0.00000	16.14865	16.97285	18.23620	firefox	63.83007	200.60131	14.12203
57.38888	1080	6.28202	56.51291	55.54655	42.07923	17.26528	2019-05-30 07:07:45	6.18037	15.43460	1366	11.67422	8726594381968	12.78320	2029	215695	12.01907	1.00000	14.19707	16.31775	15.39423	chrome	60.32136	149.31243	18.24178
67.00014	800	1.18762	52.99369	34.20893	55.84956	15.64239	2022-09-03 18:30:47	1.34817	17.28628	1280	15.92683	6319248670260	19.50280	1470	1224932	17.09744	0.00000	12.95279	14.72950	16.76145	firefox	17.31812	114.96361	10.68025
64.72862	600	4.30661	60.02187	65.01441	45.48458	16.89240	2023-04-06 17:13:37	7.38649	18.65581	1920	16.31798	7192136271126	16.49369	77	225358	14.91103	1.00000	17.40509	16.53197	17.80771	firefox	46.04124	204.19806	13.85396
69.90311	1024	6.51281	26.20971	40.46493	25.04614	17.30098	2023-03-25 16:11:23	2.23809	13.38203	800	15.34280	2408406745248	19.12222	2268	188266	20.06045	0.00000	11.63513	16.96281	15.63383	safari	54.67842	114.85651	16.09774
61.27094	600	0.87621	42.21577	37.03221	35.90646	15.35660	2020-07-03 21:15:12	5.94800	14.41607	800	15.97697	2532357631661	17.89500	472	202213	17.63973	0.00000	12.17399	15.91779	15.56397	safari	48.38461	83.36726	13.93505
65.11237	768	1.14852	57.77006	33.16131	58.69259	15.61063	2021-01-02 15:00:51	0.21944	17.54300	1366	14.61252	4418873070864	17.13050	2125	321218	15.13797	0.00000	16.10271	16.51521	19.39488	edge	46.38475	239.31371	14.48931
70.54706	800	2.15753	43.24024	60.01372	58.46211	16.21589	2020-07-02 09:34:30	4.20194	17.71854	1280	14.29669	7141518189474	20.08643	1701	244265	19.45557	1.00000	14.49159	18.00040	17.56058	edge	72.69402	242.72663	15.14062
39.47009	768	1.54575	34.74234	43.04879	65.33154	15.89365	2023-01-29 18:16:49	3.97179	14.88378	1280	19.91197	7625095999935	17.03561	2363	1207493	14.30137	0.00000	15.85122	16.19790	15.05346	edge	60.52596	148.98639	11.13669
54.56765	600	5.63117	43.73033	60.18318	68.00170	17.15707	2023-06-01 13:05:44	7.77067	17.02447	higher	16.41744	4169031437400	16.71732	599	860518	15.17489	0.00000	17.19903	15.93667	19.61853	firefox	46.37782	162.36642	14.49900
33.48524	800	36.28469	70.75877	37.42108	33.88535	19.01051	2023-04-22 02:42:43	1.01481	18.41596	1280	15.20300	9298381223502	19.33207	1546	375098	12.73782	0.00000	23.22700	15.92267	18.14428	chrome	69.59134	183.52965	17.10470
46.06158	lower	1.12982	34.58832	41.87608	46.40918	15.59516	2022-09-21 21:55:43	2.14225	18.93893	1920	14.93669	1688906035983	14.32726	2151	214942	13.43872	1.00000	17.45295	17.11815	17.33933	chrome	47.40368	186.60565	15.41369
77.95515	800	0.94351	42.26255	56.16793	37.74854	15.42555	2019-08-04 06:06:16	5.50686	16.66775	1920	15.40912	4543840329055	19.46332	1946	821574	13.80472	0.00000	17.97231	15.88227	16.24697	chrome	54.07036	135.25080	14.04040
41.57971	600	10.41688	39.46550	67.48274	49.24239	17.76697	2019-04-01 20:12:22	2.12162	16.71563	1280	15.77240	1400894418391	17.57745	2034	334713	21.80170	1.00000	9.02114	17.10002	18.75564	edge	76.82184	103.84828	12.45044
46.97005	768	0.82119	26.87441	51.56179	44.54319	15.29610	2023-05-22 12:20:40	3.51048	17.30238	1024	16.34294	4662609965607	15.86926	2187	1194185	16.50459	1.00000	14.15463	17.12873	17.58742	chrome	62.10852	204.08073	13.43652
48.42287	600	0.68981	35.65696	49.23596	55.36359	15.13554	2020-03-18 03:15:33	13.35205	15.46302	lower	12.93922	4581886986788	17.15659	1545	116133	21.77708	1.00000	3.37749	14.15221	18.47983	chrome	97.50333	124.83349	10.73932
59.43472	higher	0.60540	47.67891	49.12863	55.43251	15.01702	2020-03-14 18:27:00	1.77050	18.86707	1280	17.72666	9464511316097	20.33569	2389	192527	16.58469	1.00000	20.58675	14.88454	16.59451	chrome	46.91767	173.04381	14.55150
53.08096	1024	3.29086	68.74944	67.52080	29.95861	16.62800	2021-01-30 02:16:39	5.90085	16.79982	1920	12.71525	9078088105376	12.69155	1661	1447191	12.85869	1.00000	14.56511	16.29989	16.62665	chrome	70.47077	151.67493	17.10302
63.86891	1024	2.39836	32.30428	43.84828	34.86492	16.31881	2019-02-16 20:32:57	3.57641	18.29002	1920	14.58855	5296404458676	20.62361	2475	703002	16.73819	1.00000	17.53966	16.41622	17.20930	firefox	81.72543	136.98902	14.79038
45.50262	lower	0.89906	53.66740	37.89522	57.13922	15.38044	2023-07-28 21:35:51	2.35153	13.50184	1920	13.39295	8472811852420	20.39510	1314	811940	19.82125	0.00000	11.43409	18.94131	16.08101	chrome	59.57832	201.76004	16.52400
60.99113	1080	0.56422	56.78987	55.28343	55.66642	14.95374	2020-07-11 08:55:33	1.32564	20.28361	1366	14.23576	8581194025090	14.12394	1157	940064	10.77103	1.00000	22.35583	16.05111	14.83940	mobile	57.15920	72.66802	18.42169
62.09900	lower	0.39035	32.67182	48.12776	59.18410	14.63011	2019-05-20 08:44:10	2.47147	19.21895	800	14.59441	9624809221223	19.94336	2298	30378	16.39082	1.00000	20.04753	15.90951	18.65357	other	84.02403	187.84143	16.56133
52.26381	1080	0.71925	42.78053	46.76791	53.28317	15.17399	2022-05-07 00:49:53	1.90049	18.90814	lower	17.76561	5648601113351	17.07638	716	763384	16.95598	1.00000	18.80397	17.23809	17.57845	chrome	41.63095	95.77083	15.13586
71.24612	1080	5.44905	68.38946	52.19886	44.91142	17.12458	2019-05-27 03:51:23	5.23115	19.53399	1920	11.71963	4405217374818	12.08298	939	139445	12.80997	1.00000	13.93750	16.49663	20.22657	firefox	25.56022	159.89228	15.01181
52.91975	1080	3.08244	42.74613	26.45383	42.21109	16.56386	2018-12-17 16:47:28	1.44182	18.55907	1024	15.73958	8634294958598	14.78866	1752	540182	15.21076	1.00000	15.49895	16.68757	18.00590	safari	57.75356	177.16914	14.00198
67.56128	600	2.14903	39.66728	41.58929	50.58894	16.21207	2019-01-26 10:44:46	2.80829	18.33637	800	15.02484	6148097914405	17.40646	1356	790639	17.03280	1.00000	15.38136	16.56376	16.89709	firefox	65.76500	263.03811	14.74573
59.15857	800	3.88432	23.11885	45.37027	45.71889	16.79080	2022-03-25 13:23:33	4.57151	17.26804	1280	13.97952	7850733857500	17.22711	2367	779485	19.96898	1.00000	11.31125	16.86231	17.44277	opera	35.22428	120.70670	15.07219
46.01704	768	16.22939	37.71855	53.05911	36.69835	18.20812	2019-09-01 16:26:38	2.40868	16.04129	1366	14.35494	9336453812534	17.41058	2244	1038346	20.10079	1.00000	8.27821	15.21448	16.28914	chrome	50.05662	236.34526	12.70681
38.33209	600	2.48334	38.00130	65.22462	48.38752	16.35267	2018-12-01 19:14:32	0.73646	13.57340	lower	15.68475	2643941574810	19.60387	2407	1491611	19.59487	1.00000	12.57681	16.25745	15.75280	edge	41.70896	226.13246	15.78758
52.73639	1080	0.29391	40.71451	39.08557	55.13979	14.39240	2020-06-28 18:22:00	1.70581	17.19759	1366	12.06272	2480818279436	15.32011	1017	684225	20.01897	0.00000	4.72419	14.63162	14.36277	edge	45.48518	285.99722	12.27387
57.58698	768	0.65452	62.20918	38.19323	43.65682	15.08777	2023-02-10 07:54:30	7.73408	15.60851	lower	14.45746	3056457888071	15.74929	444	1253925	18.35206	0.00000	9.23692	17.09128	12.18393	chrome	53.80563	110.21346	14.39698
61.65706	1024	11.39952	34.13850	47.64622	67.33427	17.85656	2020-03-16 19:10:37	2.18993	18.30628	1920	14.66111	9951691875464	18.53535	522	1388795	14.49841	0.00000	17.31472	15.85415	16.81793	edge	71.63488	121.15060	14.03858
51.49209	lower	5.46571	53.98994	48.71678	45.40981	17.12761	2019-03-11 18:06:11	4.22699	16.75284	1920	14.50799	5185703576023	16.21565	796	218259	19.98793	1.00000	8.33944	14.91024	16.68314	chrome	41.21065	148.49511	12.75621
45.01407	1080	5.38251	42.94465	52.93049	37.79501	17.11245	2019-05-19 17:24:02	0.73786	16.34455	1280	12.37006	8127801687802	19.28307	1066	636803	19.84964	1.00000	10.56760	16.47054	18.38170	mobile	52.38877	207.53285	14.83149
63.46372	1024	0.80858	61.06248	22.45161	41.21080	15.28174	2021-03-26 02:45:27	8.55838	17.37781	1366	16.96158	5597890968053	18.93576	1564	11628	13.44688	0.00000	21.26390	14.78802	16.73901	safari	63.80497	127.21158	15.31186
34.65639	lower	4.06498	49.27252	30.24666	41.78690	16.83557	2019-08-22 02:03:59	7.67838	19.27943	1366	12.79430	2141113549265	18.17937	2147	1339478	12.63855	0.00000	19.81078	16.03267	16.58264	mobile	66.71027	202.72054	16.38394
53.20886	1080	5.39443	56.55755	57.51912	84.18266	17.11462	2020-05-16 13:47:59	3.16262	16.71413	lower	14.72104	5907280520356	18.81333	2440	612361	14.58977	0.00000	17.76052	16.12703	19.33001	safari	54.49467	179.11645	15.03101
57.22072	1024	2.38636	43.42013	57.40631	49.14721	16.31381	2022-09-11 13:06:24	1.31621	14.70524	1366	12.36812	2994702373433	18.53935	43	43694	18.47669	0.00000	9.63081	17.04275	16.00050	edge	54.37989	92.82645	14.90326
30.10878	lower	0.81244	56.19825	52.65431	38.58582	15.28645	2023-01-30 04:19:51	3.55789	17.43771	1280	12.89085	4870379160713	18.23802	1412	402547	17.72149	1.00000	12.33861	16.79952	18.33651	edge	44.30954	57.17100	14.14630
65.28938	600	4.87762	39.44389	31.47707	63.50118	17.01519	2019-07-24 21:57:45	0.77106	18.20481	1366	13.93401	3144849925227	14.47233	2221	731813	19.78164	1.00000	10.42455	16.38249	19.33402	other	44.82402	133.04501	14.92407
54.45972	800	2.37743	49.28687	70.46371	49.89594	16.31016	2020-10-16 00:13:34	5.40198	17.83702	1920	15.68449	4254996538931	15.55373	2058	194119	14.69232	1.00000	17.03870	15.34346	15.86465	edge	40.02610	103.02065	15.62458
26.88267	768	1.47973	47.49816	26.93076	32.59961	15.85197	2019-09-02 04:20:19	2.61296	17.11234	1280	12.54646	8285182346159	17.89651	772	324430	18.06094	0.00000	7.61034	16.16748	15.41378	edge	62.69353	145.93249	10.98388
64.42395	1024	12.50184	41.92876	44.66701	49.64825	17.94838	2022-10-31 00:14:54	2.73431	15.19509	1920	13.64325	0251631819947	18.50436	569	29077	16.71022	0.00000	10.92432	16.06750	14.49517	edge	25.69678	164.09954	13.31828
56.59295	1024	1.43236	29.13268	38.38024	57.21634	15.82094	2019-03-23 10:03:57	1.68103	17.50385	800	14.17563	8608908198038	16.83254	386	247939	20.21136	1.00000	11.43750	16.44899	16.43012	edge	41.93357	76.40401	15.53971
47.27142	1024	0.73736	67.65842	57.01408	49.02156	15.19686	2023-06-05 17:30:17	0.44046	12.76248	800	15.81391	9249013068121	17.22362	2012	1418146	16.92203	1.00000	11.91966	15.18809	12.54322	chrome	37.94919	166.55462	15.56277
63.10916	768	0.86804	49.69043	37.23963	61.05539	15.34782	2019-04-26 13:52:19	6.62554	13.29385	1280	12.99344	9656790096634	21.06626	2071	1226871	19.44454	0.00000	12.00812	16.13223	15.82214	chrome	64.17466	256.05848	16.90528
64.96449	768	2.29507	48.58753	47.16130	63.73676	16.27596	2018-11-09 18:16:40	10.33791	13.45625	1366	16.95689	4067340431129	17.49103	1908	597433	16.05836	0.00000	13.97233	16.69772	13.61465	edge	74.69463	58.51051	14.81423
38.33127	higher	0.86631	40.33059	51.57367	78.55009	15.34579	2021-05-12 22:02:13	4.59110	17.53678	1280	16.27552	2268373110735	19.86574	598	921837	16.24749	0.00000	16.35408	17.17120	17.70692	mobile	47.91205	77.07771	12.44286
52.88177	1024	1.29281	58.32428	51.46239	61.93095	15.72306	2019-11-30 20:06:15	2.17714	16.65131	1280	14.99140	1026311432711	13.93738	531	245173	16.09051	1.00000	12.03870	16.11369	18.32156	edge	61.90414	-6.06521	13.97824
51.03700	1024	2.73501	34.77718	49.02405	48.65990	16.44679	2019-09-27 23:26:06	5.22517	15.99552	1280	13.26158	4379018530332	13.76580	588	1285415	14.79150	1.00000	11.70330	14.53974	17.83372	chrome	62.93420	196.87835	14.92101
53.37717	768	2.76975	46.32873	37.13886	54.45644	16.45922	2019-03-01 20:45:36	2.75624	14.38370	1280	14.35403	5732725180976	19.70232	1554	448583	18.52569	1.00000	11.74656	15.70246	15.47121	chrome	62.50392	75.80748	14.65679
55.89222	1024	2.32735	52.73997	44.97558	61.35067	16.28961	2019-03-07 11:48:33	3.55776	18.48579	1366	15.00985	1280011347908	19.89828	2070	613517	17.39626	1.00000	18.48385	16.60088	14.91615	mobile	52.96496	139.49404	16.79303
69.33326	800	2.82245	44.00728	24.08834	65.05928	16.47764	2018-12-31 02:16:03	0.42542	16.34023	1280	16.06536	8905275349842	21.97961	406	575729	15.24571	0.00000	16.93515	15.56404	15.53521	opera	42.77255	216.20999	12.17511
47.83525	600	0.11074	30.42328	18.95261	55.56063	13.67706	2022-10-06 23:27:42	2.11408	17.20746	lower	14.48703	7574627936149	14.36700	266	602821	14.96761	1.00000	13.63276	15.36758	17.68955	edge	46.71621	161.35307	14.51312
45.57711	1080	1.27210	47.78764	11.81455	61.38177	15.70757	2018-10-20 15:33:27	0.50318	18.15230	lower	15.55677	2148283562049	18.03733	987	1442806	17.94587	1.00000	17.21244	16.97620	17.52387	firefox	64.34951	147.58979	16.49622
56.02123	lower	0.61899	71.19766	48.93178	57.54467	15.03718	2023-08-31 07:52:26	4.17768	14.85085	1280	12.98437	2180681761594	22.57647	851	643613	17.74781	0.00000	14.38817	16.96653	16.86324	edge	33.70796	227.11144	15.33843
32.87048	600	6.01321	53.67815	42.05067	47.52127	17.22199	2021-06-09 04:09:51	4.11790	18.68181	lower	16.53901	3581450369154	17.56476	620	137038	14.43291	0.00000	20.09628	18.30111	18.20037	opera	47.03811	141.88801	15.11472
62.49328	1024	6.53418	38.48884	56.17782	62.38424	17.30424	2020-06-22 22:45:05	2.27155	14.13314	1366	13.71284	2958879241681	17.33908	1227	754176	18.29471	0.00000	9.88859	16.89829	12.72607	firefox	36.98921	158.95201	15.63742
27.50173	768	1.91948	23.07016	45.25165	54.63078	16.10251	2022-01-21 17:23:55	6.74702	19.56475	1920	17.96947	5864805679831	20.45201	1098	1474716	14.06077	1.00000	24.14432	14.75663	19.10099	chrome	42.47586	101.59182	14.57932
58.34240	768	1.55528	70.77038	60.94130	45.05037	15.89988	2023-01-13 15:44:00	0.96830	14.45956	1920	13.64007	2671030971066	16.79741	1686	454290	15.87476	0.00000	10.12679	16.86482	14.67493	mobile	34.57787	172.66521	13.50544
52.59156	800	1.69666	27.12854	37.20703	39.04798	15.98340	2019-06-07 11:13:37	6.31638	18.98933	1024	14.26248	5291269200996	13.98309	1765	1197256	14.55004	1.00000	14.47319	16.53415	19.58119	edge	71.35466	204.15039	13.75571
54.80597	1080	0.33699	63.92820	43.37977	43.56932	14.50536	2019-03-28 08:19:02	2.60597	17.77120	1280	13.59546	8675746310892	14.41771	1220	191106	14.65076	0.00000	14.89515	17.59027	20.32693	safari	46.89983	250.51869	15.42436
59.48467	1024	1.58050	46.82070	39.17170	44.51083	15.91535	2022-10-15 04:35:53	5.59403	18.99350	1366	13.58909	2357106472216	18.21495	1261	100870	13.53975	0.00000	18.42531	16.04622	16.51012	chrome	64.52399	67.77482	15.17030
32.00606	600	5.73132	57.75575	51.95413	51.87645	17.17448	2021-03-26 02:58:07	2.05651	19.23105	1366	14.95287	4897477849609	18.59126	1974	107823	13.84428	0.00000	22.07097	17.25878	19.60206	chrome	34.90201	105.93031	16.77304
57.40010	lower	1.35230	34.54811	45.17045	60.75470	15.76573	2020-01-30 02:27:01	4.32130	17.84089	1280	13.20552	4073363346647	14.99949	1161	1177187	14.29241	1.00000	13.90754	17.24723	18.17963	edge	48.06610	9.38085	14.42808
57.18383	1080	6.12199	38.17359	19.78009	70.01726	17.23971	2021-07-31 12:42:01	6.64171	17.83846	lower	13.67729	5694002721749	20.16918	1651	1373571	17.67405	1.00000	14.66370	16.99692	18.68271	chrome	68.39890	210.47808	13.94340
63.74571	800	3.44448	27.42350	70.09323	40.34811	16.67274	2020-02-21 19:53:32	2.92078	15.66732	1280	13.77401	7299944769644	14.50544	340	1498125	13.92599	1.00000	14.47703	17.04277	15.75073	edge	42.12997	94.47516	16.64382
51.71326	1080	4.93922	55.83531	45.72455	52.61221	17.02755	2022-03-04 08:01:01	5.53714	18.33185	1920	14.39025	6828065403826	18.35565	1116	706925	17.07689	1.00000	15.71594	14.96352	17.57587	chrome	72.77304	149.95151	14.94561
60.77855	800	6.67557	58.51415	38.77054	62.74796	17.32544	2021-06-09 10:32:37	8.83958	12.95978	1280	13.65653	6251644396569	17.61265	1389	274961	19.30980	0.00000	9.40128	15.70746	14.05610	opera	62.78544	171.22485	16.53902
52.98574	800	1.26455	52.09229	60.83350	43.25082	15.70202	2022-05-23 22:01:38	4.42360	19.19652	1024	17.10275	8002806567284	14.68574	2369	861860	16.25329	1.00000	15.07550	15.67114	18.24193	edge	68.72058	90.81272	12.67226
73.33375	1080	2.04203	88.56253	65.76521	46.72951	16.16251	2023-09-05 13:16:23	3.77839	17.84804	1366	16.20757	3280816300045	15.02353	1722	927159	19.72060	1.00000	11.16964	14.21488	16.55216	chrome	61.55203	71.03020	13.79766
52.98000	1080	1.66677	51.99337	45.37041	52.77703	15.96633	2023-02-15 03:43:20	0.58689	16.33014	1366	15.69934	9254961398008	17.44122	2400	376351	14.38651	0.00000	17.93518	17.22776	19.59500	edge	57.25176	223.43131	15.28306
55.78653	1024	0.38104	35.60327	65.25101	76.46931	14.60939	2019-09-24 02:09:32	0.54482	17.91823	1920	12.04117	7494732575449	18.92821	1052	780753	17.58503	1.00000	13.55721	16.19601	19.52463	edge	33.95315	182.52640	15.02911
56.34138	1080	7.54635	62.73734	53.58253	46.80443	17.44693	2021-05-09 03:08:32	2.61280	17.25627	1920	13.97903	6210654217332	18.69969	2435	901539	19.60915	1.00000	11.98288	15.06871	17.09649	chrome	59.30964	115.12731	14.45209
43.40585	800	18.76271	72.02896	32.72861	60.96692	18.35264	2019-10-02 19:48:00	0.42854	16.42943	800	12.16255	9209679585899	16.25240	592	580483	17.11361	0.00000	6.94098	16.65311	12.93076	chrome	59.80927	217.40565	12.04585
47.97103	higher	2.98888	49.19311	57.82483	48.99232	16.53369	2021-03-16 17:33:44	5.76045	17.63927	1024	13.97406	8476683475459	19.94138	672	1409127	17.56715	1.00000	14.91769	15.95072	17.91022	edge	63.04035	143.56713	14.28903
42.88891	1080	0.88187	74.01318	55.36005	60.53264	15.36240	2021-10-07 00:13:35	1.75514	18.08740	1280	13.60341	8135526773441	18.79679	1212	496434	16.60033	1.00000	15.32662	16.47103	18.52964	safari	37.87110	194.24669	14.57156
60.24556	800	2.51522	14.31558	43.58017	42.43695	16.36512	2019-11-17 21:45:01	6.61354	15.18218	800	11.99369	3784877906494	17.87248	79	1113136	18.42356	0.00000	10.49305	15.65212	14.06661	firefox	49.91073	91.84243	16.64386
35.80649	lower	0.39010	29.27569	43.88250	36.88483	14.62963	2021-08-26 09:08:46	2.08681	17.30617	1920	12.85390	0635262284945	19.86233	224	1283626	18.37488	1.00000	13.07919	16.93725	18.01572	edge	45.00396	131.15269	14.53069
33.59039	600	1.26868	52.39475	47.80038	32.02884	15.70493	2021-05-17 12:15:27	3.17703	14.68164	800	14.37532	9828429807465	18.63849	787	1079731	18.16545	0.00000	11.61208	16.48991	16.20732	safari	42.59437	85.85472	14.56318
54.94371	lower	7.11847	40.60514	22.88285	60.63791	17.38908	2020-07-19 11:15:42	5.40103	17.40192	1280	17.44350	2628299338505	15.90254	333	658179	18.29246	1.00000	11.95771	15.85542	19.54726	firefox	53.34993	197.84089	11.16495
